transaction_id,date_key,store_location,product_category,product_detail,transaction_qty,unit_price,total_amount
962,2023-01-02,Hell's Kitchen,Tea,Traditional Blend Chai Rg,1,"2,5","2,5"
963,2023-01-02,Astoria,Tea,Traditional Blend Chai Rg,2,"2,5",5
964,2023-01-02,Lower Manhattan,Tea,Earl Grey Rg,2,"2,5",5
965,2023-01-02,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,1,"3,1","3,1"
966,2023-01-02,Lower Manhattan,Bakery,Croissant,1,"3,5","3,5"
967,2023-01-02,Lower Manhattan,Tea,Earl Grey Rg,1,"2,5","2,5"
968,2023-01-02,Astoria,Coffee,Ethiopia Sm,1,"2,2","2,2"
969,2023-01-02,Astoria,Tea,Morning Sunrise Chai Rg,2,"2,5",5
970,2023-01-02,Hell's Kitchen,Tea,English Breakfast Lg,2,3,6
971,2023-01-02,Astoria,Coffee,Ethiopia Rg,1,3,3
972,2023-01-02,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,2,2,4
973,2023-01-02,Astoria,Tea,Earl Grey Lg,2,3,6
974,2023-01-02,Lower Manhattan,Coffee,Jamaican Coffee River Sm,1,"2,45","2,45"
975,2023-01-02,Lower Manhattan,Bakery,Oatmeal Scone,1,3,3
976,2023-01-02,Astoria,Coffee,Jamaican Coffee River Sm,2,"2,45","4,9"
977,2023-01-02,Lower Manhattan,Coffee,Ethiopia Rg,2,3,6
978,2023-01-02,Astoria,Tea,English Breakfast Rg,1,"2,5","2,5"
979,2023-01-02,Astoria,Tea,English Breakfast Lg,1,3,3
980,2023-01-02,Hell's Kitchen,Coffee,Brazilian Sm,1,"2,2","2,2"
981,2023-01-02,Astoria,Coffee,Jamaican Coffee River Sm,2,"2,45","4,9"
982,2023-01-02,Astoria,Bakery,Ginger Scone,1,"3,25","3,25"
983,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Lg,2,3,6
984,2023-01-02,Hell's Kitchen,Coffee,Cappuccino Lg,1,"4,25","4,25"
985,2023-01-02,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,1,"2,5","2,5"
986,2023-01-02,Hell's Kitchen,Coffee,Brazilian Sm,1,"2,2","2,2"
987,2023-01-02,Hell's Kitchen,Tea,Earl Grey Rg,1,"2,5","2,5"
988,2023-01-02,Lower Manhattan,Coffee,Columbian Medium Roast Rg,2,"2,5",5
989,2023-01-02,Lower Manhattan,Bakery,Oatmeal Scone,1,3,3
990,2023-01-02,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,1,"3,75","3,75"
991,2023-01-02,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,2,4,8
992,2023-01-02,Hell's Kitchen,Coffee,Ethiopia Lg,1,"3,5","3,5"
993,2023-01-02,Astoria,Tea,Lemon Grass Rg,2,"2,5",5
994,2023-01-02,Hell's Kitchen,Tea,Lemon Grass Lg,1,3,3
995,2023-01-02,Lower Manhattan,Coffee,Brazilian Lg,2,"3,5",7
996,2023-01-02,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,2,"3,1","6,2"
997,2023-01-02,Astoria,Tea,Traditional Blend Chai Lg,2,3,6
998,2023-01-02,Astoria,Bakery,Cranberry Scone,1,"3,25","3,25"
999,2023-01-02,Lower Manhattan,Coffee,Ethiopia Rg,2,3,6
1000,2023-01-02,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,1,"2,5","2,5"
1001,2023-01-02,Lower Manhattan,Coffee,Brazilian Lg,1,"3,5","3,5"
1002,2023-01-02,Lower Manhattan,Bakery,Ginger Biscotti,1,"3,5","3,5"
1003,2023-01-02,Hell's Kitchen,Tea,Serenity Green Tea Rg,1,"2,5","2,5"
1004,2023-01-02,Astoria,Coffee,Columbian Medium Roast Sm,1,2,2
1005,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Lg,2,3,6
1006,2023-01-02,Hell's Kitchen,Tea,Serenity Green Tea Lg,1,3,3
1007,2023-01-02,Hell's Kitchen,Coffee,Columbian Medium Roast Rg,1,"2,5","2,5"
1008,2023-01-02,Astoria,Tea,Serenity Green Tea Rg,2,"2,5",5
1009,2023-01-02,Astoria,Coffee,Columbian Medium Roast Lg,1,3,3
1010,2023-01-02,Hell's Kitchen,Tea,Peppermint Rg,1,"2,5","2,5"
1011,2023-01-02,Hell's Kitchen,Bakery,Chocolate Croissant,1,"3,75","3,75"
1012,2023-01-02,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,2,2,4
1013,2023-01-02,Astoria,Coffee,Columbian Medium Roast Rg,2,"2,5",5
1014,2023-01-02,Astoria,Tea,Earl Grey Lg,2,3,6
1015,2023-01-02,Astoria,Coffee,Brazilian Rg,1,3,3
1016,2023-01-02,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,1,"3,1","3,1"
1017,2023-01-02,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,1,"3,75","3,75"
1018,2023-01-02,Astoria,Bakery,Almond Croissant,1,"3,75","3,75"
1019,2023-01-02,Astoria,Coffee,Latte,2,"3,75","7,5"
1020,2023-01-02,Astoria,Coffee,Brazilian Lg,1,"3,5","3,5"
1021,2023-01-02,Hell's Kitchen,Tea,Traditional Blend Chai Rg,1,"2,5","2,5"
1022,2023-01-02,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,1,"4,75","4,75"
1023,2023-01-02,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,2,"3,75","7,5"
1024,2023-01-02,Hell's Kitchen,Tea,Serenity Green Tea Rg,1,"2,5","2,5"
1025,2023-01-02,Hell's Kitchen,Tea,Traditional Blend Chai Rg,1,"2,5","2,5"
1026,2023-01-02,Astoria,Tea,Spicy Eye Opener Chai Lg,2,"3,1","6,2"
1027,2023-01-02,Lower Manhattan,Coffee,Brazilian Lg,2,"3,5",7
1028,2023-01-02,Astoria,Tea,Traditional Blend Chai Rg,2,"2,5",5
1029,2023-01-02,Astoria,Tea,Traditional Blend Chai Rg,2,"2,5",5
1030,2023-01-02,Astoria,Bakery,Chocolate Chip Biscotti,1,"3,5","3,5"
1031,2023-01-02,Hell's Kitchen,Tea,Traditional Blend Chai Rg,2,"2,5",5
1032,2023-01-02,Astoria,Coffee,Espresso shot,2,3,6
1033,2023-01-02,Astoria,Tea,Serenity Green Tea Lg,2,3,6
1034,2023-01-02,Astoria,Bakery,Ginger Biscotti,1,"3,5","3,5"
1035,2023-01-02,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,1,3,3
1036,2023-01-02,Astoria,Coffee,Columbian Medium Roast Rg,2,"2,5",5
1037,2023-01-02,Astoria,Bakery,Almond Croissant,1,"3,75","3,75"
1038,2023-01-02,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,2,"3,75","7,5"
1039,2023-01-02,Astoria,Bakery,Croissant,1,"3,5","3,5"
1040,2023-01-02,Hell's Kitchen,Coffee,Ethiopia Rg,1,3,3
1041,2023-01-02,Hell's Kitchen,Bakery,Ginger Scone,1,"3,25","3,25"
1042,2023-01-02,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Lg,1,"4,75","4,75"
1043,2023-01-02,Lower Manhattan,Tea,Morning Sunrise Chai Lg,1,4,4
1044,2023-01-02,Lower Manhattan,Coffee,Ethiopia Lg,2,"3,5",7
1045,2023-01-02,Lower Manhattan,Bakery,Almond Croissant,1,"3,75","3,75"
1046,2023-01-02,Lower Manhattan,Coffee,Latte Rg,2,"4,25","8,5"
1047,2023-01-02,Astoria,Tea,Peppermint Lg,2,3,6
1048,2023-01-02,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,1,4,4
1049,2023-01-02,Astoria,Tea,Earl Grey Lg,1,3,3
1050,2023-01-02,Lower Manhattan,Coffee,Ethiopia Sm,1,"2,2","2,2"
1051,2023-01-02,Hell's Kitchen,Tea,Earl Grey Rg,2,"2,5",5
1052,2023-01-02,Hell's Kitchen,Coffee,Ethiopia Lg,2,"3,5",7
1053,2023-01-02,Astoria,Coffee,Jamaican Coffee River Rg,2,"3,1","6,2"
1054,2023-01-02,Hell's Kitchen,Coffee,Jamaican Coffee River Sm,2,"2,45","4,9"
1055,2023-01-02,Hell's Kitchen,Coffee,Ethiopia Rg,1,3,3
1056,2023-01-02,Astoria,Tea,Spicy Eye Opener Chai Rg,1,"2,55","2,55"
1057,2023-01-02,Astoria,Coffee,Brazilian Rg,2,3,6
1058,2023-01-02,Lower Manhattan,Coffee,Jamaican Coffee River Sm,1,"2,45","2,45"
1059,2023-01-02,Astoria,Coffee,Jamaican Coffee River Lg,2,"3,75","7,5"
1060,2023-01-02,Astoria,Bakery,Croissant,1,"3,5","3,5"
1061,2023-01-02,Hell's Kitchen,Coffee,Ethiopia Lg,2,"3,5",7
1062,2023-01-02,Hell's Kitchen,Bakery,Cranberry Scone,1,"3,25","3,25"
1063,2023-01-02,Astoria,Coffee,Latte Rg,2,"4,25","8,5"
1064,2023-01-02,Astoria,Tea,English Breakfast Lg,2,3,6
1065,2023-01-02,Astoria,Tea,Peppermint Rg,1,"2,5","2,5"
1066,2023-01-02,Astoria,Bakery,Oatmeal Scone,1,3,3
1067,2023-01-02,Astoria,Tea,Serenity Green Tea Rg,1,"2,5","2,5"
1068,2023-01-02,Astoria,Coffee,Columbian Medium Roast Lg,1,3,3
1069,2023-01-02,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,1,"3,75","3,75"
1070,2023-01-02,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,2,"4,75","9,5"
1071,2023-01-02,Astoria,Coffee,Espresso shot,1,3,3
1072,2023-01-02,Astoria,Coffee,Jamaican Coffee River Lg,1,"3,75","3,75"
1073,2023-01-02,Astoria,Tea,Morning Sunrise Chai Lg,2,4,8
1074,2023-01-02,Astoria,Drinking Chocolate,Dark chocolate Rg,2,"3,5",7
1075,2023-01-02,Astoria,Bakery,Oatmeal Scone,1,3,3
1076,2023-01-02,Astoria,Tea,Serenity Green Tea Rg,1,"2,5","2,5"
1077,2023-01-02,Astoria,Bakery,Chocolate Chip Biscotti,1,"3,5","3,5"
1078,2023-01-02,Astoria,Tea,Traditional Blend Chai Rg,2,"2,5",5
1079,2023-01-02,Astoria,Bakery,"Scottish Cream Scone ",1,"4,5","4,5"
1080,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Rg,2,"2,5",5
1081,2023-01-02,Hell's Kitchen,Tea,Earl Grey Lg,1,3,3
1082,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Sm,1,2,2
1083,2023-01-02,Astoria,Tea,English Breakfast Rg,1,"2,5","2,5"
1084,2023-01-02,Astoria,Drinking Chocolate,Dark chocolate Lg,2,"4,5",9
1085,2023-01-02,Astoria,Coffee,Cappuccino,1,"3,75","3,75"
1086,2023-01-02,Hell's Kitchen,Coffee,Latte Rg,2,"4,25","8,5"
1087,2023-01-02,Hell's Kitchen,Bakery,Cranberry Scone,1,"3,25","3,25"
1088,2023-01-02,Astoria,Tea,Earl Grey Rg,2,"2,5",5
1089,2023-01-02,Astoria,Bakery,Chocolate Croissant,1,"3,75","3,75"
1090,2023-01-02,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,1,"3,1","3,1"
1091,2023-01-02,Hell's Kitchen,Coffee,Espresso shot,2,3,6
1092,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Lg,1,3,3
1093,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Sm,2,2,4
1094,2023-01-02,Astoria,Bakery,Ginger Scone,1,"3,25","3,25"
1095,2023-01-02,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,2,"2,5",5
1096,2023-01-02,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,1,2,2
1097,2023-01-02,Hell's Kitchen,Bakery,Hazelnut Biscotti,1,"3,25","3,25"
1098,2023-01-02,Astoria,Coffee,Brazilian Sm,2,"2,2","4,4"
1099,2023-01-02,Hell's Kitchen,Coffee,Jamaican Coffee River Sm,1,"2,45","2,45"
1100,2023-01-02,Hell's Kitchen,Coffee,Cappuccino,1,"3,75","3,75"
1101,2023-01-02,Hell's Kitchen,Tea,English Breakfast Lg,2,3,6
1102,2023-01-02,Hell's Kitchen,Coffee,Cappuccino Lg,2,"4,25","8,5"
1103,2023-01-02,Astoria,Tea,English Breakfast Lg,2,3,6
1104,2023-01-02,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,2,"3,1","6,2"
1105,2023-01-02,Hell's Kitchen,Bakery,Ginger Biscotti,1,"3,5","3,5"
1106,2023-01-02,Astoria,Coffee,Ethiopia Lg,2,"3,5",7
1107,2023-01-02,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,2,2,4
1108,2023-01-02,Hell's Kitchen,Bakery,Croissant,1,"3,5","3,5"
1109,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Sm,1,2,2
1110,2023-01-02,Astoria,Bakery,Ginger Biscotti,1,"3,5","3,5"
1111,2023-01-02,Astoria,Tea,Lemon Grass Lg,2,3,6
1112,2023-01-02,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,2,"2,55","5,1"
1113,2023-01-02,Astoria,Tea,Traditional Blend Chai Rg,1,"2,5","2,5"
1114,2023-01-02,Astoria,Bakery,Ginger Scone,1,"3,25","3,25"
1115,2023-01-02,Hell's Kitchen,Coffee,Brazilian Rg,2,3,6
1116,2023-01-02,Astoria,Coffee,Espresso shot,1,3,3
1117,2023-01-03,Lower Manhattan,Tea,Lemon Grass Lg,2,3,6
1118,2023-01-03,Lower Manhattan,Bakery,"Scottish Cream Scone ",1,"4,5","4,5"
1119,2023-01-03,Lower Manhattan,Coffee,Columbian Medium Roast Rg,2,"2,5",5
1120,2023-01-03,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,2,"4,5",9
1121,2023-01-03,Lower Manhattan,Bakery,Almond Croissant,1,"3,75","3,75"
1122,2023-01-03,Lower Manhattan,Tea,Peppermint Lg,1,3,3
1123,2023-01-03,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,2,"2,55","5,1"
1124,2023-01-03,Hell's Kitchen,Coffee,Cappuccino Lg,1,"4,25","4,25"
1125,2023-01-03,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,2,"3,75","7,5"
1126,2023-01-03,Hell's Kitchen,Tea,Peppermint Rg,1,"2,5","2,5"
1127,2023-01-03,Hell's Kitchen,Coffee,Espresso shot,1,3,3
1128,2023-01-03,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,1,"3,5","3,5"
1129,2023-01-03,Hell's Kitchen,Coffee,Cappuccino Lg,1,"4,25","4,25"
1130,2023-01-03,Hell's Kitchen,Tea,Peppermint Lg,2,3,6
1131,2023-01-03,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,2,"2,5",5
1132,2023-01-03,Hell's Kitchen,Coffee,Columbian Medium Roast Rg,2,"2,5",5
1133,2023-01-03,Hell's Kitchen,Tea,Traditional Blend Chai Rg,2,"2,5",5
1134,2023-01-03,Lower Manhattan,Tea,Earl Grey Lg,1,3,3
1135,2023-01-03,Lower Manhattan,Coffee,Ethiopia Rg,1,3,3
1136,2023-01-03,Lower Manhattan,Coffee,Brazilian Lg,1,"3,5","3,5"
1137,2023-01-03,Hell's Kitchen,Tea,English Breakfast Rg,2,"2,5",5
1138,2023-01-03,Lower Manhattan,Coffee,Columbian Medium Roast Lg,2,3,6
1139,2023-01-03,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,2,"3,75","7,5"
1140,2023-01-03,Lower Manhattan,Coffee,Cappuccino,2,"3,75","7,5"
1141,2023-01-03,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,2,2,4
1142,2023-01-03,Lower Manhattan,Coffee,Cappuccino Lg,1,"4,25","4,25"
1143,2023-01-03,Lower Manhattan,Bakery,"Scottish Cream Scone ",1,"4,5","4,5"
1144,2023-01-03,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,2,"4,5",9
1145,2023-01-03,Hell's Kitchen,Bakery,"Scottish Cream Scone ",1,"4,5","4,5"
1146,2023-01-03,Hell's Kitchen,Coffee,Ouro Brasileiro shot,1,3,3
1147,2023-01-03,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,1,"3,75","3,75"
1148,2023-01-03,Lower Manhattan,Coffee,Ethiopia Lg,2,"3,5",7
1149,2023-01-03,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,1,"2,55","2,55"
1150,2023-01-03,Hell's Kitchen,Bakery,Hazelnut Biscotti,1,"3,25","3,25"
1151,2023-01-03,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,1,"3,1","3,1"
1152,2023-01-03,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,1,3,3
1153,2023-01-03,Hell's Kitchen,Bakery,Ginger Scone,1,"3,25","3,25"
1154,2023-01-03,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,1,"4,75","4,75"
1155,2023-01-03,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,2,2,4
1156,2023-01-03,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Lg,2,"4,75","9,5"
1157,2023-01-03,Lower Manhattan,Tea,Earl Grey Lg,2,3,6
1158,2023-01-03,Lower Manhattan,Bakery,Ginger Scone,1,"3,25","3,25"
1159,2023-01-03,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,1,3,3
1160,2023-01-03,Hell's Kitchen,Tea,Peppermint Rg,2,"2,5",5
1161,2023-01-03,Lower Manhattan,Tea,Morning Sunrise Chai Rg,2,"2,5",5
1162,2023-01-03,Hell's Kitchen,Tea,Traditional Blend Chai Lg,1,3,3
1163,2023-01-03,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,2,"4,5",9
1164,2023-01-03,Lower Manhattan,Tea,Earl Grey Rg,2,"2,5",5
1165,2023-01-03,Lower Manhattan,Coffee,Ouro Brasileiro shot,2,3,6
1166,2023-01-03,Lower Manhattan,Bakery,Cranberry Scone,1,"3,25","3,25"
1167,2023-01-03,Hell's Kitchen,Tea,Traditional Blend Chai Rg,1,"2,5","2,5"
1168,2023-01-03,Hell's Kitchen,Bakery,Almond Croissant,1,"3,75","3,75"
1169,2023-01-03,Hell's Kitchen,Coffee,Brazilian Rg,2,3,6
1170,2023-01-03,Lower Manhattan,Coffee,Espresso shot,1,3,3
1171,2023-01-03,Lower Manhattan,Tea,Peppermint Lg,1,3,3
1172,2023-01-03,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,1,2,2
1173,2023-01-03,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,2,2,4
1174,2023-01-03,Hell's Kitchen,Tea,Peppermint Lg,1,3,3
1175,2023-01-03,Lower Manhattan,Coffee,Brazilian Sm,1,"2,2","2,2"
1176,2023-01-03,Lower Manhattan,Tea,Morning Sunrise Chai Rg,1,"2,5","2,5"
1177,2023-01-03,Hell's Kitchen,Tea,Earl Grey Rg,2,"2,5",5
1178,2023-01-03,Lower Manhattan,Coffee,Columbian Medium Roast Rg,1,"2,5","2,5"
1179,2023-01-03,Hell's Kitchen,Tea,Lemon Grass Rg,1,"2,5","2,5"
1180,2023-01-03,Lower Manhattan,Tea,Peppermint Lg,1,3,3
1181,2023-01-03,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,1,4,4
1182,2023-01-03,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,1,"2,5","2,5"
1183,2023-01-03,Lower Manhattan,Tea,Earl Grey Rg,2,"2,5",5
1184,2023-01-03,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,2,"4,5",9
1185,2023-01-03,Lower Manhattan,Tea,Lemon Grass Lg,2,3,6
1186,2023-01-03,Hell's Kitchen,Tea,Earl Grey Rg,2,"2,5",5
1187,2023-01-03,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,2,4,8
1188,2023-01-03,Hell's Kitchen,Tea,Earl Grey Lg,2,3,6
1189,2023-01-03,Hell's Kitchen,Coffee,Espresso shot,2,3,6
1190,2023-01-03,Lower Manhattan,Tea,English Breakfast Lg,2,3,6
1191,2023-01-03,Hell's Kitchen,Coffee,Cappuccino,1,"3,75","3,75"
1192,2023-01-03,Lower Manhattan,Coffee,Ouro Brasileiro shot,1,3,3
1193,2023-01-03,Hell's Kitchen,Coffee,Ethiopia Lg,1,"3,5","3,5"
1194,2023-01-03,Lower Manhattan,Coffee,Cappuccino,1,"3,75","3,75"
1195,2023-01-03,Lower Manhattan,Coffee,Espresso shot,1,3,3
1196,2023-01-03,Lower Manhattan,Coffee,Jamaican Coffee River Sm,1,"2,45","2,45"
1197,2023-01-03,Lower Manhattan,Coffee,Latte,1,"3,75","3,75"
1198,2023-01-03,Lower Manhattan,Tea,English Breakfast Lg,2,3,6
1199,2023-01-03,Lower Manhattan,Coffee,Brazilian Rg,2,3,6
1200,2023-01-03,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,1,4,4
1201,2023-01-03,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,1,"2,55","2,55"
1202,2023-01-03,Lower Manhattan,Tea,Earl Grey Rg,2,"2,5",5
1203,2023-01-03,Lower Manhattan,Coffee,Columbian Medium Roast Rg,1,"2,5","2,5"
1204,2023-01-03,Lower Manhattan,Coffee,Jamaican Coffee River Lg,2,"3,75","7,5"
1205,2023-01-03,Lower Manhattan,Coffee,Ethiopia Lg,1,"3,5","3,5"
1206,2023-01-03,Lower Manhattan,Bakery,Ginger Scone,1,"3,25","3,25"
1207,2023-01-03,Lower Manhattan,Tea,Serenity Green Tea Lg,1,3,3
1208,2023-01-03,Hell's Kitchen,Tea,Serenity Green Tea Rg,2,"2,5",5
1209,2023-01-03,Hell's Kitchen,Coffee,Espresso shot,1,3,3
1210,2023-01-03,Hell's Kitchen,Coffee,Brazilian Sm,1,"2,2","2,2"
1211,2023-01-03,Lower Manhattan,Coffee,Latte Rg,2,"4,25","8,5"
1212,2023-01-03,Lower Manhattan,Coffee,Columbian Medium Roast Rg,2,"2,5",5
1213,2023-01-03,Lower Manhattan,Tea,Lemon Grass Lg,2,3,6
1214,2023-01-03,Lower Manhattan,Bakery,Almond Croissant,1,"3,75","3,75"
1215,2023-01-03,Hell's Kitchen,Tea,Peppermint Lg,1,3,3
1216,2023-01-03,Hell's Kitchen,Coffee,Ethiopia Rg,2,3,6
1217,2023-01-03,Lower Manhattan,Tea,Morning Sunrise Chai Rg,1,"2,5","2,5"
1218,2023-01-03,Astoria,Coffee,Columbian Medium Roast Sm,2,2,4
1219,2023-01-03,Astoria,Coffee,Columbian Medium Roast Sm,2,2,4
1220,2023-01-03,Astoria,Coffee,Jamaican Coffee River Lg,2,"3,75","7,5"
1221,2023-01-03,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,2,3,6
1222,2023-01-03,Astoria,Coffee,Our Old Time Diner Blend Lg,2,3,6
1223,2023-01-03,Lower Manhattan,Coffee,Brazilian Rg,2,3,6
1224,2023-01-03,Lower Manhattan,Tea,Traditional Blend Chai Rg,1,"2,5","2,5"
1225,2023-01-03,Astoria,Coffee,Our Old Time Diner Blend Lg,2,3,6
1226,2023-01-03,Astoria,Coffee,Brazilian Rg,2,3,6
1227,2023-01-03,Hell's Kitchen,Coffee,Latte,2,"3,75","7,5"
1228,2023-01-03,Astoria,Coffee,Brazilian Lg,2,"3,5",7
1229,2023-01-03,Hell's Kitchen,Tea,English Breakfast Lg,2,3,6
1230,2023-01-03,Hell's Kitchen,Tea,Lemon Grass Rg,1,"2,5","2,5"
1231,2023-01-03,Lower Manhattan,Coffee,Brazilian Rg,2,3,6
1232,2023-01-03,Lower Manhattan,Bakery,Almond Croissant,1,"3,75","3,75"
1233,2023-01-03,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,1,"2,5","2,5"
1234,2023-01-03,Hell's Kitchen,Bakery,Ginger Scone,1,"3,25","3,25"
1235,2023-01-03,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,2,"4,75","9,5"
1236,2023-01-03,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,2,"3,75","7,5"
1237,2023-01-03,Astoria,Bakery,"Scottish Cream Scone ",1,"4,5","4,5"
1238,2023-01-03,Astoria,Tea,Serenity Green Tea Lg,2,3,6
1239,2023-01-03,Hell's Kitchen,Tea,Serenity Green Tea Rg,1,"2,5","2,5"
1240,2023-01-03,Hell's Kitchen,Coffee,Espresso shot,2,3,6
1241,2023-01-03,Lower Manhattan,Coffee,Latte Rg,2,"4,25","8,5"
1242,2023-01-03,Lower Manhattan,Bakery,Cranberry Scone,1,"3,25","3,25"
1243,2023-01-03,Hell's Kitchen,Tea,Earl Grey Rg,1,"2,5","2,5"
1244,2023-01-03,Hell's Kitchen,Tea,Serenity Green Tea Lg,1,3,3
1245,2023-01-03,Lower Manhattan,Coffee,Ethiopia Sm,2,"2,2","4,4"
1246,2023-01-03,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,1,3,3
1247,2023-01-03,Lower Manhattan,Coffee,Brazilian Rg,2,3,6
1248,2023-01-03,Lower Manhattan,Bakery,Croissant,1,"3,5","3,5"
1249,2023-01-03,Astoria,Coffee,Cappuccino Lg,1,"4,25","4,25"
1250,2023-01-03,Hell's Kitchen,Coffee,Ethiopia Lg,2,"3,5",7
1251,2023-01-03,Astoria,Tea,Serenity Green Tea Rg,2,"2,5",5
1252,2023-01-03,Astoria,Coffee,Ethiopia Rg,2,3,6
1253,2023-01-03,Astoria,Coffee,Ethiopia Rg,1,3,3
1254,2023-01-03,Astoria,Coffee,Columbian Medium Roast Lg,2,3,6
1255,2023-01-03,Hell's Kitchen,Tea,Lemon Grass Lg,1,3,3
1256,2023-01-03,Lower Manhattan,Coffee,Columbian Medium Roast Sm,2,2,4
1257,2023-01-03,Astoria,Coffee,Cappuccino,2,"3,75","7,5"
1258,2023-01-03,Astoria,Bakery,Oatmeal Scone,1,3,3
1259,2023-01-03,Lower Manhattan,Tea,Earl Grey Rg,1,"2,5","2,5"
1260,2023-01-03,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,2,2,4
1261,2023-01-03,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,1,"3,1","3,1"
1262,2023-01-03,Hell's Kitchen,Bakery,Hazelnut Biscotti,1,"3,25","3,25"
1263,2023-01-03,Astoria,Coffee,Jamaican Coffee River Rg,2,"3,1","6,2"
1264,2023-01-03,Astoria,Bakery,Oatmeal Scone,1,3,3
1265,2023-01-03,Lower Manhattan,Tea,English Breakfast Rg,1,"2,5","2,5"
1266,2023-01-03,Hell's Kitchen,Coffee,Columbian Medium Roast Rg,1,"2,5","2,5"
1267,2023-01-03,Hell's Kitchen,Tea,Lemon Grass Lg,1,3,3
1268,2023-01-03,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,1,"4,5","4,5"
1269,2023-01-03,Lower Manhattan,Coffee,Jamaican Coffee River Rg,1,"3,1","3,1"
1270,2023-01-03,Lower Manhattan,Bakery,Chocolate Croissant,1,"3,75","3,75"
1271,2023-01-03,Astoria,Coffee,Our Old Time Diner Blend Lg,1,3,3
1272,2023-01-03,Lower Manhattan,Coffee,Ethiopia Lg,1,"3,5","3,5"
1273,2023-01-03,Lower Manhattan,Coffee,Jamaican Coffee River Lg,1,"3,75","3,75"
1274,2023-01-03,Hell's Kitchen,Coffee,Espresso shot,2,3,6
1275,2023-01-03,Astoria,Coffee,Latte Rg,1,"4,25","4,25"
1276,2023-01-03,Lower Manhattan,Tea,Earl Grey Rg,2,"2,5",5
1277,2023-01-03,Lower Manhattan,Coffee,Espresso shot,2,3,6
1278,2023-01-03,Astoria,Tea,Earl Grey Rg,1,"2,5","2,5"
1279,2023-01-03,Lower Manhattan,Coffee,Latte,2,"3,75","7,5"
